date,team,away,at_bats,runs,hits,rbis,walks,batting_average,on_base_percentage,slugging_percentage,win
20190917,CHW,1,54,8,20,8,2,0.241,0.292,0.384,0
20190917,MIN,0,15,9,9,6,9,0.231,0.302,0.416,1
20190917,WSH,1,35,6,12,6,4,0.201,0.258,0.343,1
20190917,STL,0,6,2,0,4,14,0.188,0.238,0.296,0
20190917,CIN,1,34,4,7,4,2,0.2,0.261,0.346,1
20190917,CHC,0,5,2,2,3,13,0.186,0.238,0.324,0
20190917,TEX,1,30,1,6,1,2,0.239,0.295,0.406,0
20190917,HOU,0,7,4,4,3,9,0.262,0.333,0.485,1
20190917,NYM,1,33,6,11,6,3,0.189,0.245,0.318,1
20190917,COL,0,6,1,1,1,8,0.177,0.234,0.3,0
20190917,MIA,1,42,12,17,12,7,0.207,0.25,0.293,1
20190917,ARI,0,13,6,6,2,7,0.191,0.241,0.314,0
20190917,KC,1,31,1,6,1,0,0.228,0.282,0.374,0
20190917,OAK,0,4,2,2,2,7,0.256,0.323,0.467,1
20190917,TB,1,33,5,6,5,3,0.193,0.231,0.286,0
20190917,LAD,0,6,7,5,3,8,0.207,0.258,0.364,1
20190918,WSH,1,35,1,9,1,2,0.228,0.286,0.382,0
20190918,STL,0,8,5,5,1,12,0.177,0.23,0.303,1
20190918,NYM,1,35,7,10,6,6,0.246,0.299,0.373,1
20190918,COL,0,11,4,4,2,11,0.181,0.219,0.298,0
20190918,KC,1,35,0,4,0,3,0.217,0.277,0.365,0
20190918,OAK,0,5,1,1,4,12,0.239,0.307,0.443,1
20190918,MIA,1,36,4,10,4,0,0.153,0.188,0.222,0
20190918,ARI,0,9,5,4,2,5,0.182,0.239,0.306,1
20190918,LAA,1,37,3,10,2,5,0.189,0.264,0.316,1
20190918,NYY,0,6,2,2,2,9,0.248,0.313,0.449,0
20190918,SEA,1,32,4,7,4,4,0.16,0.205,0.299,1
20190918,PIT,0,6,1,1,3,2,0.143,0.176,0.208,0
20190918,TOR,1,42,11,15,11,9,0.221,0.277,0.38,1
20190918,BAL,0,16,10,9,2,8,0.241,0.29,0.389,0
20190918,DET,1,31,1,4,1,1,0.215,0.269,0.332,0
20190918,CLE,0,9,2,1,3,9,0.2,0.257,0.327,1
20190918,SF,1,42,11,15,10,2,0.248,0.298,0.408,1
20190918,BOS,0,6,3,3,4,3,0.222,0.285,0.363,0
20190918,PHI,1,31,4,4,4,3,0.192,0.239,0.333,1
20190918,ATL,0,5,1,0,2,8,0.172,0.221,0.3,0
20190918,SD,1,32,2,8,2,1,0.178,0.229,0.293,1
20190918,MIL,0,3,1,1,5,16,0.192,0.253,0.309,0
20190918,CHW,1,35,3,10,3,1,0.214,0.272,0.34,1
20190918,MIN,0,3,1,1,5,5,0.238,0.311,0.419,0
20190918,CIN,1,36,3,10,3,6,0.17,0.232,0.293,1
20190918,CHC,0,4,2,2,2,8,0.163,0.229,0.279,0
20190918,TB,1,44,8,14,8,4,0.227,0.271,0.388,1
20190918,LAD,0,12,7,5,2,13,0.179,0.229,0.311,0
20190918,TEX,1,32,2,7,1,2,0.227,0.286,0.397,0
20190918,HOU,0,6,3,3,4,6,0.26,0.325,0.477,1
20190919,PHI,1,36,4,11,4,0,0.195,0.252,0.353,0
20190919,ATL,0,9,5,5,3,7,0.164,0.216,0.286,1
20190919,SEA,1,43,6,13,5,5,0.142,0.189,0.239,1
20190919,PIT,0,11,5,5,3,10,0.194,0.228,0.258,0
20190919,SF,1,33,4,7,4,6,0.211,0.277,0.338,0
20190919,BOS,0,10,5,5,3,9,0.218,0.269,0.353,1
20190919,SD,1,32,1,5,1,4,0.152,0.201,0.243,0
20190919,MIL,0,7,5,4,3,12,0.179,0.238,0.295,1
20190919,LAA,1,31,1,5,1,0,0.215,0.289,0.347,0
20190919,NYY,0,8,9,9,4,11,0.253,0.313,0.434,1
20190919,TOR,1,35,8,10,8,3,0.225,0.288,0.401,1
20190919,BAL,0,8,4,4,3,8,0.243,0.292,0.395,0
20190919,DET,1,36,0,9,0,1,0.223,0.269,0.349,0
20190919,CLE,0,12,7,7,3,4,0.207,0.268,0.347,1
20190919,STL,1,37,5,10,3,1,0.177,0.23,0.303,1
20190919,CHC,0,6,4,4,2,10,0.176,0.227,0.312,0
20190919,KC,1,34,5,10,5,6,0.231,0.296,0.354,0
20190919,MIN,0,10,8,8,5,7,0.248,0.325,0.459,1
20190920,STL,1,31,2,4,2,9,0.232,0.277,0.348,1
20190920,CHC,0,9,1,1,4,3,0.162,0.228,0.276,0
20190920,PHI,1,33,2,7,2,1,0.217,0.289,0.39,0
20190920,CLE,0,7,5,5,5,5,0.214,0.283,0.377,1
20190920,TOR,1,33,4,7,4,2,0.207,0.268,0.356,1
20190920,NYY,0,6,3,3,2,12,0.253,0.316,0.452,0
20190920,SEA,1,32,3,4,3,1,0.233,0.3,0.431,0
20190920,BAL,0,8,5,5,4,7,0.232,0.291,0.388,1
20190920,BOS,1,40,4,7,4,3,0.226,0.287,0.382,0
20190920,TB,0,8,5,5,5,12,0.287,0.35,0.554,1
20190920,CHW,1,46,10,19,10,2,0.229,0.284,0.369,1
20190920,DET,0,7,1,1,2,9,0.227,0.272,0.363,0
20190920,NYM,1,37,8,10,8,6,0.172,0.229,0.28,1
20190920,CIN,0,7,1,1,1,11,0.169,0.253,0.299,0
20190920,WSH,1,33,6,7,6,3,0.181,0.228,0.306,1
20190920,MIA,0,10,4,3,2,5,0.145,0.181,0.221,0
20190920,SF,1,32,0,4,0,1,0.159,0.213,0.262,0
20190920,ATL,0,7,6,6,5,5,0.207,0.27,0.348,1
20190920,LAA,1,34,4,8,4,1,0.214,0.286,0.345,0
20190920,HOU,0,10,6,6,1,5,0.252,0.322,0.458,1
20190920,PIT,1,33,1,6,1,2,0.161,0.194,0.238,0
20190920,MIL,0,10,10,8,6,8,0.202,0.264,0.328,1
20190920,KC,1,33,3,7,3,3,0.227,0.294,0.358,0
20190920,MIN,0,5,4,4,3,1,0.214,0.284,0.413,1
20190920,COL,1,35,5,10,5,2,0.182,0.238,0.31,0
20190920,LAD,0,13,12,12,4,7,0.233,0.29,0.417,1
20190920,TEX,1,27,0,2,0,0,0.228,0.281,0.392,0
20190920,OAK,0,9,8,8,8,7,0.25,0.316,0.462,1
20190920,ARI,1,36,9,7,9,7,0.183,0.247,0.309,1
20190920,SD,0,3,0,0,3,12,0.158,0.21,0.227,0
20190921,TOR,1,33,2,6,2,0,0.214,0.265,0.372,0
20190921,NYY,0,11,7,7,3,11,0.244,0.306,0.45,1
20190921,STL,1,36,9,13,9,6,0.157,0.2,0.254,1
20190921,CHC,0,10,8,8,6,11,0.169,0.229,0.307,0
20190921,NYM,1,30,2,3,2,1,0.275,0.335,0.418,0
20190921,CIN,0,9,3,2,2,8,0.19,0.252,0.299,1
20190921,BOS,1,40,4,7,4,2,0.238,0.299,0.407,0
20190921,TB,0,10,5,5,3,15,0.293,0.355,0.581,1
20190921,CHW,1,43,5,17,5,1,0.245,0.29,0.402,1
20190921,DET,0,11,3,2,1,8,0.21,0.26,0.336,0
20190921,WSH,1,45,10,16,10,6,0.192,0.245,0.324,1
20190921,MIA,0,7,4,4,4,10,0.147,0.184,0.218,0
20190921,SEA,1,50,7,11,6,4,0.232,0.299,0.406,1
20190921,BAL,0,8,6,6,2,11,0.236,0.289,0.396,0
20190921,LAA,1,39,8,12,8,4,0.205,0.275,0.323,1
20190921,HOU,0,6,4,3,3,6,0.245,0.311,0.442,0
20190921,KC,1,40,12,16,12,3,0.225,0.289,0.345,1
20190921,MIN,0,9,5,4,3,10,0.245,0.32,0.451,0
20190921,PHI,1,37,9,10,9,2,0.23,0.295,0.419,1
20190921,CLE,0,5,4,2,2,12,0.196,0.254,0.331,0
20190921,PIT,1,33,1,6,0,1,0.153,0.186,0.213,0
20190921,MIL,0,10,10,10,6,8,0.189,0.24,0.32,1
20190921,SF,1,33,1,7,1,0,0.159,0.204,0.235,0
20190921,ATL,0,5,8,8,7,10,0.168,0.224,0.288,1
20190921,ARI,1,34,4,8,4,1,0.157,0.199,0.281,1
20190921,SD,0,5,2,1,3,9,0.2,0.259,0.316,0
20190921,TEX,1,33,3,8,3,2,0.222,0.288,0.381,0
20190921,OAK,0,14,12,12,9,12,0.233,0.297,0.41,1
20190921,COL,1,32,4,7,4,3,0.182,0.229,0.326,1
20190921,LAD,0,6,2,0,1,12,0.208,0.266,0.354,0
20190922,TOR,1,36,3,9,3,2,0.203,0.269,0.344,0
20190922,NYY,0,7,8,8,2,6,0.256,0.324,0.44,1
20190922,SEA,1,32,1,7,1,1,0.225,0.29,0.399,0
20190922,BAL,0,28,2,3,2,2,0.221,0.275,0.354,1
20190922,BOS,1,39,7,11,5,4,0.203,0.274,0.353,1
